Ticker number,Ticker,Week's Performance,Highest Price,Lowest Price,Best Day,Worst Day,Week's Volume,Volatility
6536,4938,NKTR,-9.871,6.27,5.45,2.862,-5.016,2.5496175382250626e+24,7.878
6537,2123,DPRO,-9.881,2.6,2.11,4.545,-7.724,1.2173551639074243e+20,12.269
6538,297,AKYA,-9.884,12.04,10.67,3.653,-5.482,497535304683515.0,9.135
6539,2301,EJH,-9.894,0.87,0.73,1.256,-4.242,5.548681438983632e+19,5.498
6540,6944,TLSA,-9.917,1.21,1.03,2.885,-8.264,790465366233234.0,11.149
6541,6925,TIRX,-9.924,1.59,1.12,2.29,-8.955,2.4241286688711384e+16,11.245000000000001
6542,3092,GMBLZ,-9.933,0.33,0.25,14.815,-15.581,10729519611.0,30.396
6543,6593,SQNS,-9.938,3.35,2.87,0.0,-6.442,1806998779641964.0,6.442
6544,2408,EQ,-9.943,3.52,2.85,3.934,-7.43,6.483151030115141e+16,11.364
6545,5319,OTECW,-9.944,0.16,0.12,4.533,-6.417,95823811.0,10.95
6546,1867,CUE,-9.981,5.37,4.65,1.008,-6.944,3.743314735013682e+19,7.952
6547,2353,ENG,-10.0,1.54,1.31,1.471,-3.425,1.311946106719951e+18,4.896
6548,2731,FNGR,-10.0,2.75,2.4,3.239,-4.706,13311972157119.0,7.945
6549,662,ATNF,-10.0,3.02,2.59,-1.034,-5.882,7.731088141979866e+16,6.9159999999999995
6550,3188,GRPH,-10.0,5.79,5.01,-1.134,-4.035,5.493387234744181e+19,5.1690000000000005
6551,1073,BOC,-10.031,29.75,26.4,0.238,-6.037,1.3471298179720382e+19,6.275
6553,7264,VACC,-10.054,6.24,4.47,3.974,-15.066,5539489970573.0,19.04
6554,4646,MOGU,-10.068,5.01,3.61,15.953,-3.665,1050559845475336.0,19.618
6555,6407,SKYH,-10.074,27.71,17.8,17.412,-5.405,2.8373099321528574e+19,22.817
6556,7219,USAS,-10.084,1.19,1.0,1.905,-5.882,1.843125214941373e+18,7.787
6557,3053,GLDG,-10.106,1.93,1.65,1.198,-2.717,2.3821924283025134e+19,3.915
6558,7328,VHC,-10.106,1.91,1.67,-0.532,-4.52,1.7962487227226802e+19,5.052
6559,1387,CEI,-10.112,0.99,0.79,5.006,-7.487,7.178154914430523e+24,12.493
6560,5977,RGTIW,-10.135,1.97,1.3,18.912,-13.706,6421274852675.0,32.617999999999995
6561,403,AMPY,-10.145,6.4,5.52,1.61,-4.124,4.6235264829465936e+19,5.734
6562,7249,UTSI,-10.188,0.85,0.7,9.057,-5.627,694296171127.0,14.684000000000001
6563,2322,ELYM,-10.193,9.51,8.2,2.5,-10.151,400703382763539.0,12.651
6564,1904,CWBC,-10.199,16.55,13.95,1.988,-7.591,886209237107185.0,9.579
6565,669,ATOS,-10.204,1.53,1.31,3.401,-5.882,5.5575749681455735e+19,9.283
6566,2870,FUTU,-10.204,42.2,36.34,-0.866,-2.881,5.909468322501426e+24,3.747
6567,3185,GROMW,-10.208,0.3,0.22,10.16,-17.134,595107245.0,27.294
6568,7218,USAP,-10.217,10.05,8.19,1.981,-4.668,6411182929493481.0,6.649
6569,5671,PRAX,-10.297,11.62,10.18,0.96,-6.8,1.6381923130035732e+19,7.76
6570,5801,PYXS,-10.307,4.94,4.07,3.728,-14.792,1.5257385877981352e+16,18.52
6571,1193,BTTX,-10.435,2.42,2.01,3.858,-7.175,725585796963611.0,11.033
6572,4777,MVST,-10.471,8.0,6.31,3.636,-7.326,8.514905167231128e+21,10.962
6573,4474,MDIA,-10.48,4.58,3.85,3.349,-6.068,42150120271113.0,9.417
6574,6684,STTK,-10.505,4.95,4.12,5.361,-7.879,1.9701597211027972e+19,13.239999999999998
6575,1894,CVNA,-10.506,149.69,119.61,5.598,-13.843,4.1323732205345246e+24,19.441
6576,861,BCS,-10.509,9.11,8.01,0.556,-7.437,9.445119285925335e+23,7.993
6577,4123,LBPS,-10.517,5.82,4.63,5.2,-9.903,5.128189713641636e+19,15.103000000000002
6578,5222,OLMA,-10.537,4.84,4.21,2.252,-6.485,2.9273089206433292e+19,8.737
6579,5819,QMCO,-10.547,2.57,2.2,0.873,-8.984,5.521444247623962e+19,9.857
6581,2143,DRUG,-10.588,1.84,1.45,3.824,-13.043,825803377171276.0,16.866999999999997
6582,6143,RYB,-10.613,1.07,0.9,2.871,-4.717,137471035123.0,7.587999999999999
6583,7761,ZNTEW,-10.615,0.75,0.63,0.246,-6.422,3497611.0,6.667999999999999
6584,3759,IPI,-10.641,93.87,72.01,0.449,-3.046,1.2757834610154112e+22,3.4949999999999997
6585,5813,QH,-10.652,0.82,0.62,5.187,-10.256,27214810318689.0,15.443000000000001
6586,4300,LOV,-10.667,3.07,2.65,2.442,-8.333,250175315323173.0,10.775
6587,3934,JWEL,-10.672,2.6,2.21,3.524,-7.364,237364416310316.0,10.888
6588,3665,IMPL,-10.7,7.9,6.58,2.793,-8.71,1.4089326799681198e+16,11.503
6589,3729,INTZ,-10.714,2.87,2.31,6.838,-6.835,717670424603336.0,13.673
6590,1542,CLBTW,-10.714,1.41,1.15,5.042,-4.167,6317634732.0,9.209
6591,142,ADTX,-10.716,0.55,0.41,8.674,-4.927,5.324131072393781e+16,13.600999999999999
6592,708,AUUDW,-10.725,0.72,0.52,15.34,-10.0,13196033.0,25.34
6593,3849,JAGX,-10.733,0.62,0.5,0.354,-10.362,4.96033722920282e+19,10.716
6594,990,BKKT,-10.759,7.76,6.42,0.414,-6.8,3.769125224334402e+24,7.2139999999999995
6595,4511,METXW,-10.769,0.13,0.09,4.296,-9.861,1224412418.0,14.157
6596,5796,PYPD,-10.773,6.31,5.3,4.717,-6.592,164137688147.0,11.309
6597,1106,BQ,-10.784,0.52,0.43,5.727,-10.784,9178682179507420.0,16.511000000000003
6598,3143,GORO,-10.8,2.54,2.15,1.364,-2.8,6.042481171244592e+19,4.164
6599,1759,CRECW,-10.811,0.42,0.3,23.542,-5.687,2375829.0,29.229000000000003
6600,3238,GTYH,-10.818,3.96,3.19,4.058,-5.587,1.2842787177616722e+19,9.645
6601,411,AMSC,-10.842,9.36,7.72,1.038,-5.213,5.732408846344639e+19,6.251
6602,2443,ESGC,-10.876,3.37,2.91,0.952,-8.929,1.7541507223222563e+19,9.881
6603,2489,EVAX,-10.882,3.4,3.03,3.96,-6.765,341115109206129.0,10.725
6604,4393,MACAW,-10.926,0.3,0.2,11.074,-12.963,2126733.0,24.037
6605,3957,KARO,-10.961,33.66,27.07,1.195,-14.114,1257513210287126.0,15.309000000000001
6606,5921,REEAW,-10.965,0.36,0.27,9.341,2.676,329107391029.0,12.017
6607,1658,CNXC,-10.978,199.62,171.7,-0.041,-8.94,4.797575274448246e+20,8.981
6608,7649,XELA,-11.0,0.48,0.4,1.953,-5.601,3.1790422533274725e+24,7.554
6609,2435,ERYP,-11.0,2.02,1.69,2.762,-14.0,3409512113481.0,16.762
6610,5781,PWFL,-11.012,3.45,2.97,3.293,-10.21,5.411169100399595e+16,13.503
6611,1541,CLBT,-11.019,7.26,6.0,2.377,-7.628,7.169815632243318e+17,10.004999999999999
6612,80,ACKIW,-11.032,0.4,0.26,7.953,-20.0,24731913.0,27.953
6613,697,AUMN,-11.034,0.59,0.49,4.082,-5.569,1.478158819211498e+19,9.651
6614,4291,LODE,-11.05,1.89,1.55,2.548,-6.667,1.6431354271027603e+19,9.215
6615,969,BIOX,-11.066,14.74,12.64,0.727,-5.464,880407627669654.0,6.191000000000001
6616,4852,NCTY,-11.08,3.75,3.17,-0.29,-8.523,2.8022959242933862e+19,8.812999999999999
6617,2474,ETNB,-11.111,4.49,3.57,-1.481,-6.398,1.0922315113423313e+19,7.879
6618,4609,MMMB,-11.111,1.9,1.61,1.111,-6.145,105447298197.0,7.255999999999999
6619,2592,FCEL,-11.195,6.67,5.86,1.135,-5.9,6.746461739643686e+24,7.035
6620,3389,HLTH,-11.202,7.32,6.13,0.576,-7.143,7.344809677271042e+21,7.718999999999999
6621,7017,TRKAW,-11.212,0.18,0.15,1.945,-7.212,5634784368.0,9.157
6622,841,BCAB,-11.219,5.27,4.21,4.677,-11.133,6.393845264171118e+20,15.809999999999999
6623,3506,HUYA,-11.232,5.67,4.83,2.536,-1.501,2.0941144171687935e+24,4.037
6624,2931,GBS,-11.344,0.95,0.73,5.459,-6.864,847304592545965.0,12.323
6625,6291,SESN,-11.372,0.72,0.6,2.956,-6.354,4.601469453656901e+20,9.31
6626,2621,FENG,-11.399,0.63,0.53,3.608,-5.858,6263654271009437.0,9.466
6627,260,AIH,-11.399,2.01,1.61,1.058,-7.443,1451156213397.0,8.501
6628,709,AUVI,-11.429,1.77,1.52,0.0,-6.344,364310550326406.0,6.344
6629,3933,JWACR,-11.429,0.23,0.17,7.143,-11.429,56321624.0,18.572
6630,7220,USAU,-11.436,7.99,6.71,1.398,-7.368,5372881032734585.0,8.766
6631,7780,ZY,-11.437,3.45,2.77,4.054,-6.158,6.094567064707138e+19,10.212
6632,7479,VZLA,-11.468,2.2,1.93,1.99,-7.656,4902402816321244.0,9.645999999999999
6633,128,ADNWW,-11.473,0.55,0.39,0.0,-14.0,170744043102241.0,14.0
6634,2367,ENSC,-11.475,1.22,1.05,2.857,-6.087,8.611198119785989e+16,8.943999999999999
6635,96,ACRX,-11.5,0.34,0.25,1.25,-6.867,2.0568851926640256e+18,8.117
6636,1279,CAN,-11.568,6.76,5.54,-0.323,-7.092,3.5523293172094926e+24,7.415
6637,4330,LTBR,-11.574,10.09,8.43,1.139,-5.55,1.409137020011292e+18,6.689
6638,4254,LKCO,-11.597,0.62,0.55,1.754,-7.102,1.9281724188617724e+19,8.856
6639,6505,SNPO,-11.642,16.9,14.47,2.161,-8.716,6.2444055273422184e+19,10.876999999999999
6640,7373,VLN,-11.672,6.95,5.5,5.0,-5.085,1482301067580483.0,10.085
6641,2887,FXLV,-11.676,12.14,10.55,-0.361,-4.444,9.080494749396966e+19,4.805
6642,6529,SOL,-11.704,6.86,5.61,1.505,-8.607,1.1421995981138282e+20,10.111999999999998
6643,1760,CREG,-11.747,6.66,5.19,0.156,-8.438,198130158517689.0,8.594000000000001
6644,7045,TRVN,-11.76,0.52,0.44,1.82,-10.519,2.437259322612325e+19,12.339
6645,7420,VRM,-11.765,3.31,2.73,6.164,-7.492,4.404236241306525e+24,13.655999999999999
6646,1548,CLGN,-11.765,14.77,11.52,7.466,-9.848,808675425210248.0,17.314
6647,4299,LOTZW,-11.771,0.38,0.28,13.271,-18.742,6163737287.0,32.013000000000005
6648,6513,SNTG,-11.818,1.15,0.93,1.0,-4.902,4751019886325349.0,5.902
6649,2628,FEXDW,-11.839,0.21,0.17,0.05,-7.429,157161018.0,7.479
6650,1247,BYRN,-11.846,9.37,8.24,0.885,-9.131,1.9671727196714824e+19,10.016
6651,4686,MREO,-11.864,1.44,1.03,10.078,-13.333,1.4451576823753645e+17,23.411
6652,4371,LXU,-11.875,24.93,19.54,2.208,-5.045,6.07610625792114e+22,7.253
6653,6939,TLGYW,-11.918,0.24,0.18,4.304,-23.836,4122621.0,28.14
6654,2352,ENFN,-11.925,15.22,11.59,6.19,-8.673,3.2101180374004276e+20,14.863
6655,6902,THM,-11.936,1.09,0.95,2.155,-9.174,135256557158324.0,11.328999999999999
6656,6420,SLCRW,-11.957,0.5,0.4,0.0,-8.495,4748216914.0,8.495
6657,4007,KLTR,-11.962,2.09,1.82,3.804,-6.699,3.83529942770271e+19,10.503
6658,2184,DUNEW,-11.996,0.28,0.21,7.876,-8.253,25727813.0,16.129
6659,3222,GTEC,-12.029,6.0,4.86,3.515,-6.667,241467907508334.0,10.182
6660,7658,XFOR,-12.037,2.18,1.86,2.02,-6.481,1.268177915021076e+19,8.501
6661,7517,WEJOW,-12.069,0.72,0.61,-1.25,-8.17,20036533230.0,9.42
6662,4224,LIFE,-12.097,6.4,5.45,3.423,-5.872,2.7331255930871936e+16,9.295
6663,6806,TC,-12.121,2.58,2.0,9.434,-1.942,456975221756.0,11.376
6664,1931,CYT,-12.162,4.61,3.77,3.96,-8.235,1.7461272190913782e+19,12.195
6665,3635,IINN,-12.203,3.18,2.5,4.407,-9.757,5961005650379526.0,14.164
6666,6826,TCRR,-12.211,3.03,2.63,-1.115,-5.724,3.1033039304839344e+19,6.839
6667,6149,RZLT,-12.24,4.08,3.25,4.167,-5.656,3.066238010098407e+17,9.823
6668,7781,ZYME,-12.283,7.5,6.46,-0.573,-4.632,6.34061525744541e+19,5.205
6669,653,ATHX,-12.333,0.69,0.58,-0.725,-4.538,4.0655972629266506e+19,5.263
6670,877,BDTX,-12.342,3.17,2.7,2.182,-10.0,1.0624943244125372e+19,12.182
6671,3672,IMRX,-12.355,8.0,6.54,1.544,-8.575,2.9953784292022604e+19,10.119
6672,6018,RLX,-12.385,2.21,1.88,0.792,-7.579,2.804920078256113e+24,8.371
6673,6619,SRZN,-12.389,3.73,2.94,2.786,-6.769,1820312579276214.0,9.555
6674,2080,DMAC,-12.414,2.9,2.41,1.6,-4.779,185204533396293.0,6.379
6675,4298,LOTZ,-12.422,1.61,1.38,1.37,-4.516,6.9171026872615e+20,5.886
6676,3342,HGEN,-12.429,3.54,3.07,-0.935,-5.523,7.517660670699274e+19,6.458
6677,1234,BXC,-12.432,85.18,74.03,-0.038,-6.469,6.409389330253728e+19,6.507000000000001
6678,6215,SBTX,-12.438,4.02,3.51,-1.892,-5.385,1.4931985120228522e+19,7.276999999999999
6679,3640,IKNA,-12.464,7.22,5.98,2.599,-9.615,1.1141383100615252e+19,12.214
6680,4692,MRNS,-12.465,10.9,9.37,0.0,-5.332,4.262327029443398e+19,5.332
6681,7371,VLDRW,-12.5,1.24,1.05,-2.65,-13.71,58556831485.0,16.36
6682,7227,USEG,-12.5,6.04,4.74,9.375,-6.667,4.506361623833173e+19,16.042
6683,3659,IMMP,-12.5,3.25,2.75,-0.692,-6.977,1677797900474980.0,7.6690000000000005
6684,5477,PEI,-12.514,0.72,0.61,1.597,-5.592,2.6102101202325443e+19,7.189
6685,4839,NBY,-12.604,0.35,0.3,2.073,-7.859,6386214101335776.0,9.932
6686,507,AQB,-12.613,2.22,1.86,-0.508,-11.06,5.104674884594848e+19,11.568000000000001
6687,4732,MTC,-12.676,0.72,0.58,3.492,-6.0,482188547816295.0,9.492
6688,365,ALZN,-12.687,1.34,1.16,7.627,-9.302,4.796257439055308e+19,16.929
6689,4931,NISN,-12.712,1.18,1.01,0.98,-5.085,460699544865381.0,6.0649999999999995
6690,4061,KSCP,-12.755,6.12,5.1,1.02,-8.953,1.7963017265021383e+19,9.972999999999999
6691,3408,HNST,-12.769,6.15,4.2,7.551,-5.474,2.11611054713814e+25,13.025
6692,3153,GPCOW,-12.791,0.08,0.06,0.167,-18.605,68510288.0,18.772000000000002
6693,1703,COSM,-12.8,2.85,2.03,1.351,-10.204,4353561853279367.0,11.555
6694,319,ALIM,-12.833,6.09,5.17,10.721,-7.105,253256217193303.0,17.826
6695,7417,VRDN,-12.845,20.8,17.87,1.412,-7.463,3.2623734244233335e+19,8.875
6696,4366,LX,-12.883,3.31,2.78,1.897,-5.369,7.745791792251166e+21,7.266
6697,6423,SLDPW,-12.911,2.8,2.35,-0.408,-16.071,322188194202180.0,16.479000000000003
6698,6102,RSI,-12.914,8.88,7.36,2.831,-9.784,1.2286755911459133e+22,12.615
6699,7130,TYRA,-12.922,12.74,10.29,2.111,-6.016,1.4741321200490017e+18,8.127
6700,2832,FSTX,-12.931,4.17,3.44,3.109,-7.218,700603762708887.0,10.327
6701,943,BHG,-12.946,2.25,1.91,3.665,-6.393,8.872150591182011e+23,10.058
6702,7095,TUYA,-12.973,3.88,3.06,1.187,-5.9,7.507611311388107e+21,7.087000000000001
6703,361,ALVR,-12.981,8.56,7.19,4.737,-7.298,2.302198134813226e+19,12.035
6704,2928,GBR,-12.983,3.7,3.1,0.304,-4.696,1.118138950969566e+16,5.0
6705,7691,XSPA,-13.043,1.38,1.19,0.0,-4.762,4.549292049553833e+19,4.762
6706,235,AGRX,-13.048,11.4,9.54,-0.435,-14.321,7.871069108412891e+19,14.756
6707,5894,RCLFW,-13.051,0.25,0.19,5.181,-8.371,3410211176.0,13.552
6708,876,BDSX,-13.065,1.99,1.69,-3.627,-7.447,1.1441171130413129e+18,11.074
6709,2916,GAU,-13.125,0.64,0.52,0.016,-4.015,4.785567851050209e+16,4.031
6710,4180,LFLYW,-13.139,1.65,1.06,12.264,-14.765,37887231932694.0,27.029
6711,4342,LU,-13.154,6.74,5.74,-0.662,-2.903,2.740844488291115e+24,3.565
6713,353,ALT,-13.199,6.98,5.96,0.636,-5.752,5.8446205638458745e+19,6.388
6714,6486,SNBR,-13.203,62.69,51.47,3.583,-4.64,7.631677913094117e+21,8.222999999999999
6715,7722,YY,-13.203,44.08,36.13,0.941,-5.145,1.4701128371311017e+23,6.085999999999999
6716,6754,SYNL,-13.204,18.72,15.71,1.657,-12.722,4302649174871622.0,14.379
6717,1632,CNGLW,-13.276,0.16,0.13,0.067,-10.345,7119115221.0,10.412
6718,3167,GRABW,-13.333,0.97,0.78,7.156,-10.345,3450115417158.0,17.501
6719,7376,VLON,-13.364,2.2,1.74,5.028,-6.0,3.181306425603105e+19,11.027999999999999
6720,5708,PRSRW,-13.365,0.36,0.3,3.933,-5.743,1016368319.0,9.676
6721,3744,IONQ,-13.375,14.4,12.0,-0.242,-6.561,2.536432884338428e+24,6.803
6722,4247,LIXT,-13.38,1.42,1.2,1.653,-5.634,144148196173116.0,7.287000000000001
6723,6917,TIGR,-13.492,6.69,5.34,0.0,-5.667,4.893126904190582e+24,5.667
6724,7412,VQS,-13.497,1.99,1.59,9.945,-8.696,759055270722.0,18.641
6725,6043,RNERW,-13.567,0.34,0.22,5.455,-13.745,102284443118.0,19.2
6726,666,ATNX,-13.617,1.2,0.83,3.804,-8.707,5.76228933635246e+19,12.511000000000001
6727,6086,RPHM,-13.636,3.74,3.2,-1.223,-6.684,5544889171298678.0,7.907
6728,5903,RDBXW,-13.638,0.3,0.23,0.0,-5.584,421298240183150.0,5.584
6729,4193,LGHLW,-13.647,0.15,0.11,6.722,-13.669,395131205150424.0,20.391000000000002
6730,100,ACTDW,-13.669,1.68,1.13,8.73,-20.238,31776098910.0,28.968
6731,5931,RELIW,-13.684,1.0,0.82,5.263,-3.529,46972281.0,8.792
6732,2461,ESSCW,-13.694,0.22,0.18,11.111,-11.601,3041432229.0,22.712000000000003
6733,6571,SPPI,-13.699,1.5,1.18,8.8,-7.534,1.5093817590671163e+21,16.334
6734,1161,BSGM,-13.699,1.5,1.24,2.362,-7.534,6.364824331571161e+16,9.896
6735,4538,MGTA,-13.725,3.57,3.06,-0.295,-8.333,2.330159416451889e+19,8.628
6736,2438,ESACW,-13.759,0.3,0.23,12.617,-16.606,61042307.0,29.223000000000003
6737,3182,GRNAW,-13.787,0.95,0.61,10.852,-19.37,95345716034.0,30.222
6738,3293,HCDI,-13.846,2.6,2.06,6.604,-11.789,524505331475148.0,18.393
6739,2637,FFIEW,-13.873,1.11,0.91,1.406,-9.771,15331989392.0,11.177000000000001
6740,3225,GTHX,-13.877,9.24,7.72,0.991,-10.606,6.9386907770496475e+19,11.597
6741,4820,NAVB,-13.892,0.93,0.75,0.011,-9.677,27775186182165.0,9.687999999999999
6742,772,AXU,-13.904,1.88,1.59,-0.617,-4.813,4.407229135204086e+19,5.43
6743,6671,STRCW,-13.905,1.17,0.8,2.969,-16.19,512633662737.0,19.159000000000002
6744,494,APRN,-13.906,5.3,4.18,7.362,-8.812,4.3424466545851286e+19,16.174
6745,6476,SMRT,-13.906,6.44,5.49,5.273,-5.651,7.77319047948811e+21,10.924
6746,261,AIHS,-13.915,2.81,2.25,3.909,-7.473,644593741687511.0,11.382
6747,1333,CCEL,-13.93,8.83,7.48,1.604,-10.532,13057183248.0,12.136
6748,5235,OMGA,-13.931,7.45,6.23,0.966,-6.205,1.8801391164014834e+19,7.171
6749,7214,UROY,-13.995,4.47,3.77,-1.129,-6.295,3.587226834956907e+19,7.4239999999999995
6750,7516,WEJO,-14.043,4.7,3.98,5.013,-7.798,1.8802278196615324e+19,12.811
6751,6631,SSNT,-14.063,3.84,3.25,1.538,-6.354,696592498458530.0,7.892
6752,6248,SCPS,-14.088,0.9,0.68,5.657,-11.204,1097774541513232.0,16.861
6753,5898,RCRT,-14.192,3.15,2.57,2.331,-3.571,34220618743798.0,5.902
6754,776,AYRO,-14.194,1.55,1.29,2.256,-8.387,3.375234226582867e+19,10.643
6755,6541,SOPA,-14.203,3.85,2.91,4.058,-5.128,9.71774636526417e+19,9.186
6756,7359,VIVK,-14.205,2.8,2.11,-0.58,-13.566,312740561149206.0,14.146
6757,2256,EDNCW,-14.207,0.3,0.23,8.0,-10.607,413446339.0,18.607
6758,368,AMAM,-14.228,4.97,4.2,1.111,-6.098,3434417593.0,7.209
6759,6403,SKY,-14.251,65.86,54.95,4.382,-11.638,2.598320977135881e+23,16.02
6760,7474,VYGR,-14.254,9.59,7.43,3.399,-11.977,6.340679581961163e+20,15.376000000000001
6761,7756,ZME,-14.286,1.7,1.18,7.792,-15.19,1.0811354041462653e+20,22.982
6762,3532,HYRE,-14.286,2.87,2.42,3.529,-8.07,9.891399131313742e+18,11.599
6763,333,ALNA,-14.296,0.28,0.22,3.778,-7.049,2.7884737505426604e+19,10.827
6764,2275,EFTR,-14.376,4.98,4.0,5.557,-9.409,231421253253145.0,14.966000000000001
6765,300,ALACR,-14.4,0.32,0.22,0.035,-29.6,1727171010.0,29.635
6766,2135,DRIO,-14.409,7.13,5.86,0.803,-5.972,2.4031875174125793e+19,6.775
6767,5543,PHICW,-14.6,0.38,0.26,0.0,-20.339,92131288.0,20.339
6768,82,ACLX,-14.615,17.19,12.38,3.95,-7.029,1.1962212152515013e+19,10.979
6769,237,AGTC,-14.615,1.34,1.1,-1.77,-5.785,4.11751854569659e+19,7.555
6770,759,AXDX,-14.634,1.66,1.38,0.0,-8.125,3.2973891467349823e+19,8.125
6771,7663,XLO,-14.672,8.1,6.63,-0.912,-6.322,413774679566283.0,7.234
6772,6305,SFT,-14.717,2.84,2.24,2.521,-7.547,9.003840810135991e+20,10.068
6773,965,BIOSW,-14.783,0.28,0.2,5.0,-11.152,1062319633.0,16.152
6774,1876,CURV,-14.83,7.5,6.25,-0.585,-7.941,6.039559658166286e+19,8.526
6775,716,AVAL,-14.842,5.43,4.43,2.227,-12.928,1.494401341573535e+17,15.155000000000001
6776,6473,SMMT,-14.851,3.08,2.55,0.33,-6.859,6841285925586828.0,7.189
6777,6549,SPCB,-14.899,0.7,0.55,4.804,-10.997,5.0405358508326355e+19,15.801
6778,6510,SNRHW,-14.93,0.27,0.18,3.148,-4.9,402362650.0,8.048
6779,3998,KIRK,-15.128,11.37,9.63,0.583,-5.762,7.768508363877419e+19,6.345
6780,6952,TMDI,-15.143,0.63,0.51,2.748,-6.349,800318446629251.0,9.097000000000001
6781,5920,REE,-15.284,2.58,1.82,5.348,-9.36,1.225697388576132e+22,14.707999999999998
6782,2781,FREQ,-15.294,2.55,2.0,2.326,-8.824,2.465206824743355e+19,11.15
6783,7247,UTME,-15.306,3.15,2.38,4.082,-11.073,1.9262396122582864e+17,15.155000000000001
6784,2989,GGAAW,-15.385,0.26,0.15,14.025,0.0,2117110.0,14.025
6785,6053,RNXT,-15.429,3.5,2.82,3.871,-8.286,939378507210217.0,12.157
6786,6283,SELB,-15.436,1.5,1.22,-0.735,-7.857,7.510492746988044e+19,8.592
6787,7713,YQ,-15.455,3.3,2.75,4.727,-8.795,1.0251787162989812e+18,13.522
6788,1391,CELP,-15.5,2.05,1.6,4.969,-11.0,841652765465342.0,15.969000000000001
6789,2283,EGLX,-15.512,3.24,2.51,3.704,-14.603,1.1611959232360882e+19,18.307
6790,4690,MRM,-15.604,8.19,6.9,0.174,-9.402,38106394733.0,9.575999999999999
6791,1949,DAO,-15.622,9.29,7.67,-0.77,-4.424,3.1433509265641312e+19,5.194000000000001
6792,4249,LIZI,-15.625,1.92,1.59,1.198,-6.897,1.3281491118496312e+18,8.095
6793,980,BJDX,-15.672,1.34,1.08,0.833,-8.955,1436646638507958.0,9.788
6794,5263,OPAD,-15.721,6.2,5.05,4.38,-6.969,6.686527857225549e+19,11.349
6795,5393,PAVM,-15.789,1.77,1.44,6.623,-10.169,6.954511861447724e+19,16.792
6796,5906,RDHL,-15.806,3.1,2.54,0.366,-5.484,1.730114712821003e+19,5.85
6797,3504,HUSN,-15.873,2.72,2.1,5.952,-11.524,1757857628476529.0,17.476
6798,6051,RNWK,-15.887,0.71,0.58,-3.537,-4.789,773717778998388.0,8.326
6799,7351,VIRI,-15.926,5.5,4.21,1.852,-11.617,6212639998214.0,13.469000000000001
6800,1398,CENN,-15.957,2.85,2.19,4.405,-7.57,5.859642609306093e+24,11.975000000000001
6801,4378,LYRA,-15.983,4.7,3.81,0.324,-9.145,91204121395406.0,9.469
6802,433,ANGH,-16.066,11.22,9.09,-1.135,-10.894,6427349431812868.0,12.029
6803,5180,OCUP,-16.076,4.43,3.2,5.57,-4.467,1.443107098792553e+18,10.036999999999999
6804,6828,TCRX,-16.138,3.51,2.82,-1.686,-7.781,1473412113601298.0,9.466999999999999
6805,4485,MDWT,-16.173,22.3,18.32,1.595,-8.381,171528528105172.0,9.976
6806,6664,STNE,-16.216,14.5,11.96,3.093,-13.013,4.1853663294880856e+24,16.106
6807,5902,RDBX,-16.242,3.25,2.57,5.797,-11.429,5.984429725883369e+19,17.226
6808,570,ARRY,-16.358,13.78,11.26,1.036,-7.529,1.6905219513958432e+24,8.565
6809,2008,DFFN,-16.452,15.85,12.53,1.742,-8.419,4.793152514163208e+18,10.161000000000001
6810,3596,IFBD,-16.464,0.92,0.67,4.167,-9.446,557305537310565.0,13.613
6811,441,ANNX,-16.467,3.47,2.76,1.796,-7.927,4.3854043476653605e+19,9.722999999999999
6812,1764,CREXW,-16.526,0.12,0.07,5.053,-13.828,42583017.0,18.881
6813,3407,HNRG,-16.585,4.12,3.31,2.778,-4.972,1.4891890137726622e+19,7.75
6815,4124,LBPSW,-16.67,0.54,0.36,11.086,-18.317,134721016526.0,29.403
6816,4559,MILEW,-16.716,0.17,0.13,0.999,-10.182,2512157203.0,11.181000000000001
6818,7706,YJ,-16.923,1.3,1.04,1.818,-8.197,6.031099786216613e+17,10.014999999999999
6819,1055,BNED,-16.945,4.19,3.45,1.746,-6.702,4.6485916202431414e+22,8.448
6820,7650,XELAP,-17.04,12.5,9.21,10.828,-12.4,15512111414975.0,23.228
6821,663,ATNFW,-17.073,0.63,0.5,5.552,-6.739,414172392.0,12.291
6822,5025,NRSN,-17.137,5.5,3.58,14.496,-11.158,9.549745155121655e+20,25.654
6823,1687,CONN,-17.139,20.54,16.81,6.081,-9.782,7.373114501356221e+23,15.863
6824,3963,KBNTW,-17.2,0.57,0.36,1.815,-25.94,2211558.0,27.755000000000003
6825,696,AUID,-17.284,4.99,3.88,0.249,-7.44,2.381102910988871e+18,7.689
6826,7642,WYY,-17.308,4.68,3.82,1.309,-7.547,113280201409273.0,8.856
6827,6199,SBFM,-17.361,3.34,2.36,1.042,-12.281,1.403133013396691e+18,13.323
6828,4877,NEPT,-17.37,0.31,0.2,6.673,-24.484,9.959294121749655e+21,31.157000000000004
6829,1929,CYRN,-17.403,7.85,5.93,5.366,-3.082,8.218613810806568e+20,8.448
6830,5837,QTT,-17.411,2.1,1.65,0.0,-7.426,1.1779021194706742e+16,7.426
6831,6299,SFET,-17.431,1.13,0.86,2.168,-13.291,1.203218413056106e+19,15.459
6834,6909,THRX,-17.581,14.52,11.72,1.145,-7.04,4507001274780400.0,8.185
6835,1702,CORZW,-17.597,2.44,1.92,-1.288,-12.499,222173452560423.0,13.787
